,period_day,weekday_weekend,month,weekday
851,afternoon,weekday,March,Friday
852,afternoon,weekday,March,Friday
853,afternoon,weekday,March,Friday
854,afternoon,weekday,March,Friday
855,afternoon,weekday,March,Friday
856,afternoon,weekday,March,Friday
857,afternoon,weekday,March,Friday
858,evening,weekday,March,Friday
859,evening,weekday,March,Friday
860,evening,weekday,March,Friday
861,evening,weekday,March,Friday
862,evening,weekday,March,Friday
863,evening,weekday,March,Friday
864,evening,weekday,March,Friday
865,evening,weekday,March,Friday
866,evening,weekday,March,Friday
867,evening,weekday,March,Friday
868,evening,weekday,March,Friday
869,evening,weekday,March,Friday
870,evening,weekday,March,Friday
871,evening,weekday,March,Friday
872,morning,weekday,April,Monday
873,morning,weekday,April,Monday
874,morning,weekday,April,Monday
875,morning,weekday,April,Monday
876,morning,weekday,April,Monday
877,morning,weekday,April,Monday
878,morning,weekday,April,Monday
879,morning,weekday,April,Monday
880,morning,weekday,April,Monday
881,morning,weekday,April,Monday
882,morning,weekday,April,Monday
883,morning,weekday,April,Monday
884,morning,weekday,April,Monday
885,morning,weekday,April,Monday
886,morning,weekday,April,Monday
887,morning,weekday,April,Monday
888,morning,weekday,April,Monday
889,morning,weekday,April,Monday
890,morning,weekday,April,Monday
891,morning,weekday,April,Monday
892,morning,weekday,April,Monday
893,morning,weekday,April,Monday
894,morning,weekday,April,Monday
895,morning,weekday,April,Monday
896,morning,weekday,April,Monday
897,morning,weekday,April,Monday
898,morning,weekday,April,Monday
899,morning,weekday,April,Monday
900,morning,weekday,April,Monday
901,morning,weekday,April,Monday
902,morning,weekday,April,Monday
903,morning,weekday,April,Monday
904,morning,weekday,April,Monday
905,morning,weekday,April,Monday
906,morning,weekday,April,Monday
907,morning,weekday,April,Monday
908,morning,weekday,April,Monday
909,morning,weekday,April,Monday
910,morning,weekday,April,Monday
911,morning,weekday,April,Monday
912,morning,weekday,April,Monday
913,morning,weekday,April,Monday
914,morning,weekday,April,Monday
915,morning,weekday,April,Monday
916,morning,weekday,April,Monday
917,morning,weekday,April,Monday
918,morning,weekday,April,Monday
919,morning,weekday,April,Monday
920,morning,weekday,April,Monday
921,morning,weekday,April,Monday
922,morning,weekday,April,Monday
923,morning,weekday,April,Monday
924,morning,weekday,April,Monday
925,morning,weekday,April,Monday
926,morning,weekday,April,Monday
927,morning,weekday,April,Monday
928,morning,weekday,April,Monday
929,morning,weekday,April,Monday
930,morning,weekday,April,Monday
931,morning,weekday,April,Monday
932,morning,weekday,April,Monday
933,morning,weekday,April,Monday
934,morning,weekday,April,Monday
935,morning,weekday,April,Monday
936,morning,weekday,April,Monday
937,morning,weekday,April,Monday
938,morning,weekday,April,Monday
939,morning,weekday,April,Monday
940,morning,weekday,April,Monday
941,morning,weekday,April,Monday
942,morning,weekday,April,Monday
943,morning,weekday,April,Monday
944,morning,weekday,April,Monday
945,morning,weekday,April,Monday
946,morning,weekday,April,Monday
947,morning,weekday,April,Monday
948,morning,weekday,April,Monday
949,morning,weekday,April,Monday
950,morning,weekday,April,Monday
951,morning,weekday,April,Monday
952,morning,weekday,April,Monday
953,morning,weekday,April,Monday
954,morning,weekday,April,Monday
955,morning,weekday,April,Monday
956,morning,weekday,April,Monday
957,morning,weekday,April,Monday
958,morning,weekday,April,Monday
959,afternoon,weekday,April,Monday
960,afternoon,weekday,April,Monday
961,afternoon,weekday,April,Monday
962,afternoon,weekday,April,Monday
963,afternoon,weekday,April,Monday
964,afternoon,weekday,April,Monday
965,afternoon,weekday,April,Monday
966,afternoon,weekday,April,Monday
967,afternoon,weekday,April,Monday
968,afternoon,weekday,April,Monday
969,afternoon,weekday,April,Monday
970,afternoon,weekday,April,Monday
971,afternoon,weekday,April,Monday
972,afternoon,weekday,April,Monday
973,afternoon,weekday,April,Monday
974,afternoon,weekday,April,Monday
975,afternoon,weekday,April,Monday
976,afternoon,weekday,April,Monday
977,afternoon,weekday,April,Monday
978,afternoon,weekday,April,Monday
979,afternoon,weekday,April,Monday
980,afternoon,weekday,April,Monday
981,afternoon,weekday,April,Monday
982,afternoon,weekday,April,Monday
983,afternoon,weekday,April,Monday
984,afternoon,weekday,April,Monday
985,afternoon,weekday,April,Monday
986,afternoon,weekday,April,Monday
987,afternoon,weekday,April,Monday
988,afternoon,weekday,April,Monday
989,afternoon,weekday,April,Monday
990,afternoon,weekday,April,Monday
991,afternoon,weekday,April,Monday
992,afternoon,weekday,April,Monday
993,afternoon,weekday,April,Monday
994,afternoon,weekday,April,Monday
995,afternoon,weekday,April,Monday
996,afternoon,weekday,April,Monday
997,afternoon,weekday,April,Monday
998,afternoon,weekday,April,Monday
999,afternoon,weekday,April,Monday
1000,afternoon,weekday,April,Monday
1001,afternoon,weekday,April,Monday
1002,afternoon,weekday,April,Monday
1003,afternoon,weekday,April,Monday
1004,afternoon,weekday,April,Monday
1005,afternoon,weekday,April,Monday
1006,afternoon,weekday,April,Monday
1007,afternoon,weekday,April,Monday
1008,afternoon,weekday,April,Monday
1009,afternoon,weekday,April,Monday
1010,afternoon,weekday,April,Monday
1011,afternoon,weekday,April,Monday
1012,afternoon,weekday,April,Monday
1013,afternoon,weekday,April,Monday
1014,afternoon,weekday,April,Monday
1015,afternoon,weekday,April,Monday
1016,afternoon,weekday,April,Monday
1017,afternoon,weekday,April,Monday
1018,afternoon,weekday,April,Monday
1019,afternoon,weekday,April,Monday
1020,afternoon,weekday,April,Monday
1021,afternoon,weekday,April,Monday
1022,afternoon,weekday,April,Monday
1023,afternoon,weekday,April,Monday
1024,afternoon,weekday,April,Monday
1025,afternoon,weekday,April,Monday
1026,afternoon,weekday,April,Monday
1027,afternoon,weekday,April,Monday
1028,afternoon,weekday,April,Monday
1029,afternoon,weekday,April,Monday
1030,afternoon,weekday,April,Monday
1031,afternoon,weekday,April,Monday
1032,afternoon,weekday,April,Monday
1033,afternoon,weekday,April,Monday
1034,afternoon,weekday,April,Monday
1035,afternoon,weekday,April,Monday
1036,afternoon,weekday,April,Monday
1037,afternoon,weekday,April,Monday
1038,afternoon,weekday,April,Monday
1039,afternoon,weekday,April,Monday
1040,afternoon,weekday,April,Monday
1041,afternoon,weekday,April,Monday
1042,afternoon,weekday,April,Monday
1043,afternoon,weekday,April,Monday
1044,afternoon,weekday,April,Monday
1045,afternoon,weekday,April,Monday
1046,afternoon,weekday,April,Monday
1047,afternoon,weekday,April,Monday
1048,afternoon,weekday,April,Monday
1049,evening,weekday,April,Monday
1050,evening,weekday,April,Monday
1051,evening,weekday,April,Monday
1052,evening,weekday,April,Monday
1053,evening,weekday,April,Monday
1054,evening,weekday,April,Monday
1055,evening,weekday,April,Monday
1056,evening,weekday,April,Monday
1057,evening,weekday,April,Monday
1058,evening,weekday,April,Monday
1059,morning,weekend,May,Wednesday
1060,morning,weekend,May,Wednesday
1061,morning,weekend,May,Wednesday
1062,morning,weekend,May,Wednesday
1063,morning,weekend,May,Wednesday
1064,morning,weekend,May,Wednesday
1065,morning,weekend,May,Wednesday
1066,morning,weekend,May,Wednesday
1067,morning,weekend,May,Wednesday
1068,morning,weekend,May,Wednesday
1069,morning,weekend,May,Wednesday
1070,morning,weekend,May,Wednesday
1071,morning,weekend,May,Wednesday
1072,morning,weekend,May,Wednesday
1073,morning,weekend,May,Wednesday
1074,morning,weekend,May,Wednesday
1075,morning,weekend,May,Wednesday
1076,morning,weekend,May,Wednesday
1077,morning,weekend,May,Wednesday
1078,morning,weekend,May,Wednesday
1079,morning,weekend,May,Wednesday
1080,morning,weekend,May,Wednesday
1081,morning,weekend,May,Wednesday
1082,morning,weekend,May,Wednesday
1083,morning,weekend,May,Wednesday
1084,morning,weekend,May,Wednesday
1085,morning,weekend,May,Wednesday
1086,morning,weekend,May,Wednesday
1087,morning,weekend,May,Wednesday
1088,morning,weekend,May,Wednesday
1089,morning,weekend,May,Wednesday
1090,morning,weekend,May,Wednesday
1091,morning,weekend,May,Wednesday
1092,morning,weekend,May,Wednesday
1093,morning,weekend,May,Wednesday
1094,morning,weekend,May,Wednesday
1095,morning,weekend,May,Wednesday
1096,morning,weekend,May,Wednesday
1097,morning,weekend,May,Wednesday
1098,morning,weekend,May,Wednesday
1099,morning,weekend,May,Wednesday
1100,morning,weekend,May,Wednesday
1101,morning,weekend,May,Wednesday
1102,morning,weekend,May,Wednesday
1103,morning,weekend,May,Wednesday
1104,morning,weekend,May,Wednesday
1105,morning,weekend,May,Wednesday
1106,morning,weekend,May,Wednesday
1107,morning,weekend,May,Wednesday
1108,morning,weekend,May,Wednesday
1109,morning,weekend,May,Wednesday
1110,morning,weekend,May,Wednesday
1111,morning,weekend,May,Wednesday
1112,morning,weekend,May,Wednesday
1113,morning,weekend,May,Wednesday
1114,morning,weekend,May,Wednesday
1115,morning,weekend,May,Wednesday
1116,morning,weekend,May,Wednesday
1117,morning,weekend,May,Wednesday
1118,morning,weekend,May,Wednesday
1119,morning,weekend,May,Wednesday
1120,morning,weekend,May,Wednesday
1121,morning,weekend,May,Wednesday
1122,morning,weekend,May,Wednesday
1123,morning,weekend,May,Wednesday
1124,morning,weekend,May,Wednesday
1125,morning,weekend,May,Wednesday
1126,morning,weekend,May,Wednesday
1127,morning,weekend,May,Wednesday
1128,morning,weekend,May,Wednesday
1129,morning,weekend,May,Wednesday
1130,morning,weekend,May,Wednesday
1131,morning,weekend,May,Wednesday
1132,morning,weekend,May,Wednesday
1133,morning,weekend,May,Wednesday
1134,morning,weekend,May,Wednesday
1135,morning,weekend,May,Wednesday
1136,morning,weekend,May,Wednesday
1137,morning,weekend,May,Wednesday
1138,morning,weekend,May,Wednesday
1139,morning,weekend,May,Wednesday
1140,morning,weekend,May,Wednesday
1141,morning,weekend,May,Wednesday
1142,morning,weekend,May,Wednesday
1143,morning,weekend,May,Wednesday
1144,morning,weekend,May,Wednesday
1145,morning,weekend,May,Wednesday
1146,morning,weekend,May,Wednesday
1147,morning,weekend,May,Wednesday
1148,morning,weekend,May,Wednesday
1149,morning,weekend,May,Wednesday
1150,morning,weekend,May,Wednesday
1151,morning,weekend,May,Wednesday
1152,morning,weekend,May,Wednesday
1153,morning,weekend,May,Wednesday
1154,morning,weekend,May,Wednesday
1155,morning,weekend,May,Wednesday
1156,morning,weekend,May,Wednesday
1157,morning,weekend,May,Wednesday
1158,morning,weekend,May,Wednesday
1159,morning,weekend,May,Wednesday
1160,morning,weekend,May,Wednesday
1161,morning,weekend,May,Wednesday
1162,morning,weekend,May,Wednesday
1163,morning,weekend,May,Wednesday
1164,morning,weekend,May,Wednesday
1165,morning,weekend,May,Wednesday
1166,morning,weekend,May,Wednesday
1167,morning,weekend,May,Wednesday
1168,morning,weekend,May,Wednesday
1169,morning,weekend,May,Wednesday
1170,morning,weekend,May,Wednesday
1171,morning,weekend,May,Wednesday
1172,morning,weekend,May,Wednesday
1173,morning,weekend,May,Wednesday
1174,morning,weekend,May,Wednesday
1175,morning,weekend,May,Wednesday
1176,morning,weekend,May,Wednesday
1177,morning,weekend,May,Wednesday
1178,morning,weekend,May,Wednesday
1179,morning,weekend,May,Wednesday
1180,morning,weekend,May,Wednesday
1181,morning,weekend,May,Wednesday
1182,morning,weekend,May,Wednesday
1183,morning,weekend,May,Wednesday
1184,morning,weekend,May,Wednesday
1185,morning,weekend,May,Wednesday
1186,morning,weekend,May,Wednesday
1187,morning,weekend,May,Wednesday
1188,morning,weekend,May,Wednesday
1189,morning,weekend,May,Wednesday
1190,morning,weekend,May,Wednesday
1191,morning,weekend,May,Wednesday
1192,morning,weekend,May,Wednesday
1193,morning,weekend,May,Wednesday
1194,morning,weekend,May,Wednesday
1195,morning,weekend,May,Wednesday
1196,morning,weekend,May,Wednesday
1197,morning,weekend,May,Wednesday
1198,morning,weekend,May,Wednesday
1199,morning,weekend,May,Wednesday
1200,morning,weekend,May,Wednesday
1201,morning,weekend,May,Wednesday
1202,morning,weekend,May,Wednesday
1203,morning,weekend,May,Wednesday
1204,morning,weekend,May,Wednesday
1205,morning,weekend,May,Wednesday
1206,morning,weekend,May,Wednesday
1207,morning,weekend,May,Wednesday
1208,morning,weekend,May,Wednesday
1209,afternoon,weekend,May,Wednesday
1210,afternoon,weekend,May,Wednesday
1211,afternoon,weekend,May,Wednesday
1212,afternoon,weekend,May,Wednesday
1213,afternoon,weekend,May,Wednesday
1214,afternoon,weekend,May,Wednesday
1215,afternoon,weekend,May,Wednesday
1216,afternoon,weekend,May,Wednesday
1217,afternoon,weekend,May,Wednesday
1218,afternoon,weekend,May,Wednesday
1219,afternoon,weekend,May,Wednesday
1220,afternoon,weekend,May,Wednesday
1221,afternoon,weekend,May,Wednesday
1222,afternoon,weekend,May,Wednesday
1223,afternoon,weekend,May,Wednesday
1224,afternoon,weekend,May,Wednesday
1225,afternoon,weekend,May,Wednesday
1226,afternoon,weekend,May,Wednesday
1227,afternoon,weekend,May,Wednesday
1228,afternoon,weekend,May,Wednesday
1229,afternoon,weekend,May,Wednesday
1230,afternoon,weekend,May,Wednesday
1231,afternoon,weekend,May,Wednesday
1232,afternoon,weekend,May,Wednesday
1233,afternoon,weekend,May,Wednesday
1234,afternoon,weekend,May,Wednesday
1235,afternoon,weekend,May,Wednesday
1236,afternoon,weekend,May,Wednesday
1237,afternoon,weekend,May,Wednesday
1238,afternoon,weekend,May,Wednesday
1239,afternoon,weekend,May,Wednesday
1240,afternoon,weekend,May,Wednesday
1241,afternoon,weekend,May,Wednesday
1242,afternoon,weekend,May,Wednesday
1243,afternoon,weekend,May,Wednesday
1244,afternoon,weekend,May,Wednesday
1245,afternoon,weekend,May,Wednesday
1246,afternoon,weekend,May,Wednesday
1247,afternoon,weekend,May,Wednesday
1248,afternoon,weekend,May,Wednesday
1249,afternoon,weekend,May,Wednesday
1250,afternoon,weekend,May,Wednesday
1251,afternoon,weekend,May,Wednesday
1252,afternoon,weekend,May,Wednesday
1253,afternoon,weekend,May,Wednesday
1254,afternoon,weekend,May,Wednesday
1255,afternoon,weekend,May,Wednesday
1256,afternoon,weekend,May,Wednesday
1257,afternoon,weekend,May,Wednesday
1258,afternoon,weekend,May,Wednesday
1259,afternoon,weekend,May,Wednesday
1260,afternoon,weekend,May,Wednesday
